,multiverseid,name,artist,colors,colorIdentity,layout,cmc,rarity,type,subtypes,supertypes,power,toughness,set
21145,21401.0,Belbe's Portal,Mark Tedin,,,normal,5.0,Rare,Artifact,,,,,NMS
21146,21395.0,Complex Automaton,Dana Knutson,,,normal,4.0,Rare,Artifact Creature — Golem,[Golem],,4,4,NMS
21147,21392.0,Eye of Yawgmoth,DiTerlizzi,,,normal,3.0,Rare,Artifact,,,,,NMS
21148,22284.0,Flint Golem,Lou Harrison,,,normal,4.0,Uncommon,Artifact Creature — Golem,[Golem],,2,3,NMS
21149,21391.0,Flowstone Armor,Paolo Parente,,,normal,3.0,Uncommon,Artifact,,,,,NMS
21150,21398.0,Flowstone Thopter,Mike Ploog,,,normal,7.0,Uncommon,Artifact Creature — Thopter,[Thopter],,4,4,NMS
21151,22318.0,Kill Switch,Brian Snõddy,,,normal,3.0,Rare,Artifact,,,,,NMS
21152,22301.0,Parallax Inhibitor,Greg Staples,,,normal,2.0,Rare,Artifact,,,,,NMS
21153,21400.0,"Predator, Flagship",Mark Tedin,,,normal,5.0,Rare,Legendary Artifact,,[Legendary],,,NMS
21154,21396.0,Rackling,D. Alexander Gregory,,,normal,4.0,Uncommon,Artifact Creature — Construct,[Construct],,2,2,NMS
21155,21386.0,Rejuvenation Chamber,Alan Pollack,,,normal,3.0,Uncommon,Artifact,,,,,NMS
21156,21388.0,Rusting Golem,Greg Staples,,,normal,4.0,Uncommon,Artifact Creature — Golem,[Golem],,*,*,NMS
21157,21399.0,Tangle Wire,Glen Angus,,,normal,3.0,Rare,Artifact,,,,,NMS
21158,21397.0,Viseling,Kev Walker,,,normal,4.0,Uncommon,Artifact Creature — Construct,[Construct],,2,2,NMS
21159,21403.0,Kor Haven,Darrell Riche,,[W],normal,,Rare,Legendary Land,,[Legendary],,,NMS
21160,21402.0,Rath's Edge,Ron Spencer,,,normal,,Rare,Legendary Land,,[Legendary],,,NMS
21161,21394.0,Terrain Generator,Alan Pollack,,,normal,,Uncommon,Land,,,,,NMS
21162,214350.0,Karn Liberated,Jason Chan,,,normal,7.0,Mythic Rare,Planeswalker — Karn,[Karn],,,,NPH
21163,194208.0,Apostle's Blessing,Brad Rigney,[White],[W],normal,2.0,Common,Instant,,,,,NPH
21164,214353.0,Auriok Survivors,James Ryman,[White],[W],normal,6.0,Uncommon,Creature — Human Soldier,"[Human, Soldier]",,4,6,NPH
21165,233068.0,Blade Splicer,Greg Staples,[White],[W],normal,3.0,Rare,Creature — Human Artificer,"[Human, Artificer]",,1,1,NPH
21166,218024.0,Cathedral Membrane,Richard Whitters,[White],[W],normal,2.0,Uncommon,Artifact Creature — Wall,[Wall],,0,3,NPH
21167,218083.0,Chancellor of the Annex,Min Yum,[White],[W],normal,7.0,Rare,Creature — Angel,[Angel],,5,6,NPH
21168,218072.0,Dispatch,Erica Yang,[White],[W],normal,1.0,Uncommon,Instant,,,,,NPH
21169,233077.0,Due Respect,James Ryman,[White],[W],normal,2.0,Uncommon,Instant,,,,,NPH
21170,214352.0,"Elesh Norn, Grand Cenobite",Igor Kieryluk,[White],[W],normal,7.0,Mythic Rare,Legendary Creature — Praetor,[Praetor],[Legendary],4,7,NPH
21171,214364.0,Exclusion Ritual,Daniel Ljunggren,[White],[W],normal,6.0,Uncommon,Enchantment,,,,,NPH
21172,230083.0,Forced Worship,Karl Kopinski,[White],[W],normal,2.0,Common,Enchantment — Aura,[Aura],,,,NPH
21173,218070.0,Inquisitor Exarch,Igor Kieryluk,[White],[W],normal,2.0,Uncommon,Creature — Cleric,[Cleric],,2,2,NPH
21174,218053.0,Lost Leonin,Min Yum,[White],[W],normal,2.0,Common,Creature — Cat Soldier,"[Cat, Soldier]",,2,1,NPH
21175,218013.0,Loxodon Convert,Adrian Smith,[White],[W],normal,4.0,Common,Creature — Elephant Soldier,"[Elephant, Soldier]",,4,2,NPH
21176,230072.0,Marrow Shards,Raymond Swanland,[White],[W],normal,1.0,Uncommon,Instant,,,,,NPH
21177,233062.0,Master Splicer,Chippy,[White],[W],normal,4.0,Uncommon,Creature — Human Artificer,"[Human, Artificer]",,1,1,NPH
21178,233050.0,Norn's Annex,James Paick,[White],[W],normal,5.0,Rare,Artifact,,,,,NPH
21179,218058.0,Phyrexian Unlife,Jason Chan,[White],[W],normal,3.0,Rare,Enchantment,,,,,NPH
21180,218043.0,Porcelain Legionnaire,Eric Deschamps,[White],[W],normal,3.0,Common,Artifact Creature — Soldier,[Soldier],,3,1,NPH
21181,227504.0,Puresteel Paladin,Jason Chan,[White],[W],normal,2.0,Rare,Creature — Human Knight,"[Human, Knight]",,2,2,NPH
21182,218078.0,Remember the Fallen,Eric Deschamps,[White],[W],normal,3.0,Common,Sorcery,,,,,NPH
21183,233038.0,Sensor Splicer,Izzy,[White],[W],normal,5.0,Common,Creature — Artificer,[Artificer],,1,1,NPH
21184,233059.0,Shattered Angel,Kev Walker,[White],[W],normal,5.0,Uncommon,Creature — Angel,[Angel],,3,3,NPH
21185,217994.0,Shriek Raptor,Efrem Palacios,[White],[W],normal,5.0,Common,Creature — Bird,[Bird],,2,3,NPH
21186,217981.0,Suture Priest,Igor Kieryluk,[White],[W],normal,2.0,Common,Creature — Cleric,[Cleric],,1,1,NPH
21187,230078.0,War Report,Mike Bierek,[White],[W],normal,4.0,Common,Instant,,,,,NPH
21188,218001.0,Argent Mutation,Jana Schirmer &amp; Johannes Voss,[Blue],[U],normal,3.0,Uncommon,Instant,,,,,NPH
21189,202641.0,Arm with Aether,Austin Hsu,[Blue],[U],normal,3.0,Uncommon,Sorcery,,,,,NPH
21190,214383.0,Blighted Agent,Anthony Francisco,[Blue],[U],normal,2.0,Common,Creature — Human Rogue,"[Human, Rogue]",,1,1,NPH
21191,218075.0,Chained Throatseeker,Stephan Martiniere,[Blue],[U],normal,6.0,Common,Creature — Horror,[Horror],,5,5,NPH
21192,214360.0,Chancellor of the Spires,Nils Hamm,[Blue],[U],normal,7.0,Rare,Creature — Sphinx,[Sphinx],,5,7,NPH
21193,233080.0,Corrupted Resolve,Greg Staples,[Blue],[U],normal,2.0,Uncommon,Instant,,,,,NPH
21194,214365.0,Deceiver Exarch,Izzy,[Blue],[U],normal,3.0,Uncommon,Creature — Cleric,[Cleric],,1,4,NPH
21195,217987.0,Defensive Stance,Dan Scott,[Blue],[U],normal,1.0,Common,Enchantment — Aura,[Aura],,,,NPH
21196,233056.0,Gitaxian Probe,Chippy,[Blue],[U],normal,1.0,Common,Sorcery,,,,,NPH
21197,217988.0,Impaler Shrike,Nils Hamm,[Blue],[U],normal,4.0,Common,Creature — Bird,[Bird],,3,1,NPH
21198,214349.0,"Jin-Gitaxias, Core Augur",Eric Deschamps,[Blue],[U],normal,10.0,Mythic Rare,Legendary Creature — Praetor,[Praetor],[Legendary],5,4,NPH
21199,230066.0,Mental Misstep,Erica Yang,[Blue],[U],normal,1.0,Uncommon,Instant,,,,,NPH
21200,218085.0,Mindculling,Cos Koniotis,[Blue],[U],normal,6.0,Uncommon,Sorcery,,,,,NPH
21201,218040.0,Numbing Dose,Brad Rigney,[Blue],[U],normal,5.0,Common,Enchantment — Aura,[Aura],,,,NPH
21202,214384.0,Phyrexian Ingester,Chris Rahn,[Blue],[U],normal,7.0,Rare,Creature — Beast,[Beast],,3,3,NPH
21203,214375.0,Phyrexian Metamorph,Jana Schirmer &amp; Johannes Voss,[Blue],[U],normal,4.0,Rare,Artifact Creature — Shapeshifter,[Shapeshifter],,0,0,NPH
21204,218016.0,Psychic Barrier,Dan Scott,[Blue],[U],normal,2.0,Common,Instant,,,,,NPH
21205,214347.0,Psychic Surgery,Anthony Francisco,[Blue],[U],normal,2.0,Rare,Enchantment,,,,,NPH
21206,217990.0,Spined Thopter,Pete Venters,[Blue],[U],normal,3.0,Common,Artifact Creature — Thopter,[Thopter],,2,1,NPH
21207,233053.0,Spire Monitor,Daniel Ljunggren,[Blue],[U],normal,5.0,Common,Creature — Drake,[Drake],,3,3,NPH
21208,227547.0,Tezzeret's Gambit,Karl Kopinski,[Blue],[U],normal,4.0,Uncommon,Sorcery,,,,,NPH
21209,218017.0,Vapor Snag,Raymond Swanland,[Blue],[U],normal,1.0,Common,Instant,,,,,NPH
21210,233047.0,Viral Drake,Lars Grant-West,[Blue],[U],normal,4.0,Uncommon,Creature — Drake,[Drake],,1,4,NPH
21211,233037.0,Wing Splicer,Kev Walker,[Blue],[U],normal,4.0,Uncommon,Creature — Human Artificer,"[Human, Artificer]",,1,1,NPH
21212,227544.0,Xenograft,Daniel Ljunggren,[Blue],[U],normal,5.0,Rare,Enchantment,,,,,NPH
21213,217999.0,Blind Zealot,Jana Schirmer &amp; Johannes Voss,[Black],[B],normal,3.0,Common,Creature — Human Cleric,"[Human, Cleric]",,2,2,NPH
21214,218061.0,Caress of Phyrexia,Karl Kopinski,[Black],[B],normal,5.0,Uncommon,Sorcery,,,,,NPH
21215,218020.0,Chancellor of the Dross,Stephan Martiniere,[Black],[B],normal,7.0,Rare,Creature — Vampire,[Vampire],,6,6,NPH
21216,233084.0,Dementia Bat,Daarken,[Black],[B],normal,5.0,Common,Creature — Bat,[Bat],,2,2,NPH
21217,233043.0,Despise,Terese Nielsen,[Black],[B],normal,1.0,Uncommon,Sorcery,,,,,NPH
21218,230082.0,Dismember,Terese Nielsen,[Black],[B],normal,3.0,Uncommon,Instant,,,,,NPH
21219,233060.0,Enslave,Chris Rahn,[Black],[B],normal,6.0,Uncommon,Enchantment — Aura,[Aura],,,,NPH
21220,218023.0,Entomber Exarch,Svetlin Velinov,[Black],[B],normal,4.0,Uncommon,Creature — Cleric,[Cleric],,2,2,NPH
21221,218073.0,Evil Presence,Scott Chou,[Black],[B],normal,1.0,Common,Enchantment — Aura,[Aura],,,,NPH
21222,214376.0,Geth's Verdict,Whit Brachna,[Black],[B],normal,2.0,Common,Instant,,,,,NPH
21223,214346.0,Glistening Oil,Steven Belledin,[Black],[B],normal,2.0,Rare,Enchantment — Aura,[Aura],,,,NPH
21224,214389.0,Grim Affliction,Erica Yang,[Black],[B],normal,3.0,Common,Instant,,,,,NPH
21225,218066.0,Ichor Explosion,James Ryman,[Black],[B],normal,7.0,Uncommon,Sorcery,,,,,NPH
21226,214362.0,Life's Finale,Svetlin Velinov,[Black],[B],normal,6.0,Rare,Sorcery,,,,,NPH
21227,233072.0,Mortis Dogs,Chippy,[Black],[B],normal,4.0,Common,Creature — Hound,[Hound],,2,2,NPH
21228,194216.0,Parasitic Implant,Jason Felix,[Black],[B],normal,4.0,Common,Enchantment — Aura,[Aura],,,,NPH
21229,214386.0,Phyrexian Obliterator,Todd Lockwood,[Black],[B],normal,4.0,Mythic Rare,Creature — Horror,[Horror],,5,5,NPH
21230,230079.0,Pith Driller,Nils Hamm,[Black],[B],normal,5.0,Common,Artifact Creature — Horror,[Horror],,2,4,NPH
21231,233054.0,Postmortem Lunge,Daarken,[Black],[B],normal,1.0,Uncommon,Sorcery,,,,,NPH
21232,218050.0,Praetor's Grasp,Steve Argyle,[Black],[B],normal,3.0,Rare,Sorcery,,,,,NPH
21233,214374.0,Reaper of Sheoldred,Stephan Martiniere,[Black],[B],normal,5.0,Uncommon,Creature — Horror,[Horror],,2,5,NPH
21234,214382.0,"Sheoldred, Whispering One",Jana Schirmer &amp; Johannes Voss,[Black],[B],normal,7.0,Mythic Rare,Legendary Creature — Praetor,[Praetor],[Legendary],6,6,NPH
21235,233041.0,Surgical Extraction,Steven Belledin,[Black],[B],normal,1.0,Rare,Instant,,,,,NPH
21236,233081.0,Toxic Nim,Karl Kopinski,[Black],[B],normal,6.0,Common,Creature — Zombie,[Zombie],,4,1,NPH
21237,217984.0,Vault Skirge,Brad Rigney,[Black],[B],normal,2.0,Common,Artifact Creature — Imp,[Imp],,1,1,NPH
21238,218045.0,Whispering Specter,Jason Felix,[Black],[B],normal,3.0,Uncommon,Creature — Specter,[Specter],,1,1,NPH
21239,230076.0,Act of Aggression,Whit Brachna,[Red],[R],normal,5.0,Uncommon,Instant,,,,,NPH
21240,218081.0,Artillerize,Johann Bodin,[Red],[R],normal,4.0,Common,Instant,,,,,NPH
21241,218055.0,Bludgeon Brawl,Kev Walker,[Red],[R],normal,3.0,Rare,Enchantment,,,,,NPH
21242,218021.0,Chancellor of the Forge,Chippy,[Red],[R],normal,7.0,Rare,Creature — Giant,[Giant],,5,5,NPH
21243,227537.0,Fallen Ferromancer,David Rapoza,[Red],[R],normal,4.0,Uncommon,Creature — Human Shaman,"[Human, Shaman]",,1,1,NPH
21244,233086.0,Flameborn Viron,Svetlin Velinov,[Red],[R],normal,6.0,Common,Creature — Insect,[Insect],,6,4,NPH
21245,217979.0,Furnace Scamp,Karl Kopinski,[Red],[R],normal,1.0,Common,Creature — Beast,[Beast],,1,1,NPH
21246,218004.0,Geosurge,Igor Kieryluk,[Red],[R],normal,4.0,Uncommon,Sorcery,,,,,NPH
21247,230074.0,Gut Shot,Greg Staples,[Red],[R],normal,1.0,Uncommon,Instant,,,,,NPH
21248,233067.0,Invader Parasite,Volkan Baga,[Red],[R],normal,5.0,Rare,Creature — Insect,[Insect],,3,2,NPH
21249,233051.0,Moltensteel Dragon,James Ryman,[Red],[R],normal,6.0,Rare,Artifact Creature — Dragon,[Dragon],,4,4,NPH
21250,233082.0,Ogre Menial,David Rapoza,[Red],[R],normal,4.0,Common,Creature — Ogre,[Ogre],,0,4,NPH
21251,218037.0,Priest of Urabrask,Kev Walker,[Red],[R],normal,3.0,Uncommon,Creature — Human Cleric,"[Human, Cleric]",,2,1,NPH
21252,214385.0,Rage Extractor,Raymond Swanland,[Red],[R],normal,5.0,Uncommon,Artifact,,,,,NPH
21253,218022.0,Razor Swine,Dave Allsop,[Red],[R],normal,3.0,Common,Creature — Boar,[Boar],,2,1,NPH
21254,227528.0,Ruthless Invasion,Svetlin Velinov,[Red],[R],normal,4.0,Common,Sorcery,,,,,NPH
21255,218019.0,Scrapyard Salvo,Austin Hsu,[Red],[R],normal,3.0,Common,Sorcery,,,,,NPH
21256,218010.0,Slag Fiend,Mike Bierek,[Red],[R],normal,1.0,Rare,Creature — Construct,[Construct],,*,*,NPH
21257,230065.0,Slash Panther,Matt Stewart,[Red],[R],normal,5.0,Common,Artifact Creature — Cat,[Cat],,4,2,NPH
21258,218082.0,Tormentor Exarch,Brad Rigney,[Red],[R],normal,4.0,Uncommon,Creature — Cleric,[Cleric],,2,2,NPH
21259,214378.0,Urabrask the Hidden,Brad Rigney,[Red],[R],normal,5.0,Mythic Rare,Legendary Creature — Praetor,[Praetor],[Legendary],4,4,NPH
21260,227549.0,Victorious Destruction,Jung Park,[Red],[R],normal,5.0,Common,Sorcery,,,,,NPH
21261,214381.0,Volt Charge,Jana Schirmer &amp; Johannes Voss,[Red],[R],normal,3.0,Common,Instant,,,,,NPH
21262,218038.0,Vulshok Refugee,Wayne Reynolds,[Red],[R],normal,3.0,Uncommon,Creature — Human Warrior,"[Human, Warrior]",,3,2,NPH
21263,194383.0,Whipflare,Johann Bodin,[Red],[R],normal,2.0,Uncommon,Sorcery,,,,,NPH
21264,221533.0,Beast Within,Dave Allsop,[Green],[G],normal,3.0,Uncommon,Instant,,,,,NPH
21265,218006.0,Birthing Pod,Daarken,[Green],[G],normal,4.0,Rare,Artifact,,,,,NPH
21266,217998.0,Brutalizer Exarch,Mark Zug,[Green],[G],normal,6.0,Uncommon,Creature — Cleric,[Cleric],,3,3,NPH
21267,218062.0,Chancellor of the Tangle,Steve Prescott,[Green],[G],normal,7.0,Rare,Creature — Beast,[Beast],,6,7,NPH
21268,230075.0,Corrosive Gale,Dan Scott,[Green],[G],normal,1.0,Uncommon,Sorcery,,,,,NPH
21269,233065.0,Death-Hood Cobra,Jason Felix,[Green],[G],normal,2.0,Common,Creature — Snake,[Snake],,2,2,NPH
21270,218051.0,Fresh Meat,Dave Allsop,[Green],[G],normal,4.0,Rare,Instant,,,,,NPH
21271,194171.0,Glissa's Scorn,Nils Hamm,[Green],[G],normal,2.0,Common,Instant,,,,,NPH
21272,233052.0,Glistener Elf,Steve Argyle,[Green],[G],normal,1.0,Common,Creature — Elf Warrior,"[Elf, Warrior]",,1,1,NPH
21273,233063.0,Greenhilt Trainee,Chris Rahn,[Green],[G],normal,4.0,Uncommon,Creature — Elf Warrior,"[Elf, Warrior]",,2,3,NPH
21274,218028.0,Leeching Bite,Cos Koniotis,[Green],[G],normal,2.0,Common,Instant,,,,,NPH
21275,233040.0,Maul Splicer,Jason Chan,[Green],[G],normal,7.0,Common,Creature — Human Artificer,"[Human, Artificer]",,1,1,NPH
21276,194274.0,"Melira, Sylvok Outcast",Min Yum,[Green],[G],normal,2.0,Rare,Legendary Creature — Human Scout,"[Human, Scout]",[Legendary],2,2,NPH
21277,233070.0,Mutagenic Growth,Dave Kendall,[Green],[G],normal,1.0,Common,Instant,,,,,NPH
21278,217995.0,Mycosynth Fiend,Kev Walker,[Green],[G],normal,3.0,Uncommon,Creature — Horror,[Horror],,2,2,NPH
21279,230067.0,Noxious Revival,Matt Stewart,[Green],[G],normal,1.0,Uncommon,Instant,,,,,NPH
21280,218086.0,Phyrexian Swarmlord,Svetlin Velinov,[Green],[G],normal,6.0,Rare,Creature — Insect Horror,"[Insect, Horror]",,4,4,NPH
21281,233064.0,Rotted Hystrix,Dave Allsop,[Green],[G],normal,5.0,Common,Creature — Beast,[Beast],,3,6,NPH
21282,230068.0,Spinebiter,Jaime Jones,[Green],[G],normal,6.0,Uncommon,Creature — Beast,[Beast],,3,4,NPH
21283,218077.0,Thundering Tanadon,Dan Scott,[Green],[G],normal,6.0,Common,Artifact Creature — Beast,[Beast],,5,4,NPH
21284,218044.0,Triumph of the Hordes,Izzy,[Green],[G],normal,4.0,Uncommon,Sorcery,,,,,NPH
21285,214390.0,Viridian Betrayers,Karl Kopinski,[Green],[G],normal,3.0,Common,Creature — Elf Warrior,"[Elf, Warrior]",,3,1,NPH
21286,214388.0,Viridian Harvest,Johann Bodin,[Green],[G],normal,1.0,Common,Enchantment — Aura,[Aura],,,,NPH
21287,233079.0,Vital Splicer,Daarken,[Green],[G],normal,4.0,Uncommon,Creature — Human Artificer,"[Human, Artificer]",,1,1,NPH
21288,218002.0,"Vorinclex, Voice of Hunger",Karl Kopinski,[Green],[G],normal,8.0,Mythic Rare,Legendary Creature — Praetor,[Praetor],[Legendary],7,6,NPH
21289,227508.0,"Jor Kadeen, the Prevailer",Austin Hsu,"[White, Red]","[W, R]",normal,5.0,Rare,Legendary Creature — Human Warrior,"[Human, Warrior]",[Legendary],5,4,NPH
21290,214344.0,Alloy Myr,Matt Cavotta,,,normal,3.0,Uncommon,Artifact Creature — Myr,[Myr],,2,2,NPH
21291,233055.0,Batterskull,Mark Zug,,,normal,5.0,Mythic Rare,Artifact — Equipment,[Equipment],,,,NPH
21292,233045.0,Blinding Souleater,Igor Kieryluk,,[W],normal,3.0,Common,Artifact Creature — Cleric,[Cleric],,1,3,NPH
21293,214345.0,Caged Sun,Scott Chou,,,normal,6.0,Rare,Artifact,,,,,NPH
21294,230070.0,Conversion Chamber,Anthony Francisco,,,normal,3.0,Uncommon,Artifact,,,,,NPH
21295,218067.0,Darksteel Relic,Daniel Ljunggren,,,normal,0.0,Uncommon,Artifact,,,,,NPH
21296,217996.0,Etched Monstrosity,Steven Belledin,,"[W, U, B, R, G]",normal,5.0,Mythic Rare,Artifact Creature — Golem,[Golem],,10,10,NPH
21297,218068.0,Gremlin Mine,Matt Stewart,,,normal,1.0,Common,Artifact,,,,,NPH
21298,218008.0,Hex Parasite,Raymond Swanland,,[B],normal,1.0,Rare,Artifact Creature — Insect,[Insect],,1,1,NPH
21299,227513.0,Hovermyr,Dan Scott,,,normal,2.0,Common,Artifact Creature — Myr,[Myr],,1,2,NPH
21300,233058.0,Immolating Souleater,Austin Hsu,,[R],normal,2.0,Common,Artifact Creature — Hound,[Hound],,1,1,NPH
21301,233066.0,Insatiable Souleater,Dave Kendall,,[G],normal,4.0,Common,Artifact Creature — Beast,[Beast],,5,1,NPH
21302,218057.0,Isolation Cell,Adrian Smith,,,normal,4.0,Uncommon,Artifact,,,,,NPH
21303,214380.0,Kiln Walker,Volkan Baga,,,normal,3.0,Uncommon,Artifact Creature — Construct,[Construct],,0,3,NPH
21304,214359.0,Lashwrithe,Jason Felix,,[B],normal,4.0,Rare,Artifact — Equipment,[Equipment],,,,NPH
21305,233078.0,Mindcrank,Chris Rahn,,,normal,2.0,Uncommon,Artifact,,,,,NPH
21306,218039.0,Mycosynth Wellspring,David Rapoza,,,normal,2.0,Common,Artifact,,,,,NPH
21307,194275.0,Myr Superion,Jana Schirmer &amp; Johannes Voss,,,normal,2.0,Rare,Artifact Creature — Myr,[Myr],,5,6,NPH
21308,214367.0,Necropouncer,Cos Koniotis,,,normal,6.0,Uncommon,Artifact — Equipment,[Equipment],,,,NPH
21309,233042.0,Omen Machine,David Rapoza,,,normal,6.0,Rare,Artifact,,,,,NPH
21310,233085.0,Pestilent Souleater,Matt Stewart,,[B],normal,5.0,Common,Artifact Creature — Insect,[Insect],,3,3,NPH
21311,214379.0,Phyrexian Hulk,Steven Belledin,,,normal,6.0,Common,Artifact Creature — Golem,[Golem],,5,4,NPH
21312,233074.0,Pristine Talisman,Matt Cavotta,,,normal,3.0,Common,Artifact,,,,,NPH
21313,217982.0,Shrine of Boundless Growth,Karl Kopinski,,,normal,3.0,Uncommon,Artifact,,,,,NPH
21314,218018.0,Shrine of Burning Rage,Dave Kendall,,,normal,2.0,Uncommon,Artifact,,,,,NPH
21315,217980.0,Shrine of Limitless Power,Min Yum,,,normal,3.0,Uncommon,Artifact,,,,,NPH
21316,206347.0,Shrine of Loyal Legions,Igor Kieryluk,,,normal,2.0,Uncommon,Artifact,,,,,NPH
21317,194318.0,Shrine of Piercing Vision,Jana Schirmer &amp; Johannes Voss,,,normal,2.0,Uncommon,Artifact,,,,,NPH
21318,214357.0,Sickleslicer,Jason Felix,,,normal,3.0,Uncommon,Artifact — Equipment,[Equipment],,,,NPH
21319,233048.0,Soul Conduit,Brad Rigney,,,normal,6.0,Rare,Artifact,,,,,NPH
21320,217992.0,Spellskite,Chippy,,[U],normal,2.0,Rare,Artifact Creature — Horror,[Horror],,0,4,NPH
21321,194070.0,Surge Node,Lars Grant-West,,,normal,1.0,Uncommon,Artifact,,,,,NPH
21322,214368.0,Sword of War and Peace,Chris Rahn,,,normal,3.0,Mythic Rare,Artifact — Equipment,[Equipment],,,,NPH
21323,233069.0,Torpor Orb,Svetlin Velinov,,,normal,2.0,Rare,Artifact,,,,,NPH
21324,233073.0,Trespassing Souleater,Scott Chou,,[U],normal,3.0,Common,Artifact Creature — Construct,[Construct],,2,2,NPH
21325,218079.0,Unwinding Clock,Mike Bierek,,,normal,4.0,Rare,Artifact,,,,,NPH
21326,218015.0,Phyrexia's Core,Franz Vohwinkel,,,normal,,Uncommon,Land,,,,,NPH
21327,227552.0,Plains,James Paick,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,NPH
21328,227518.0,Plains,James Paick,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,NPH
21329,227530.0,Island,Jung Park,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,NPH
21330,227505.0,Island,Jung Park,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,NPH
21331,227519.0,Swamp,Lars Grant-West,,[B],normal,,Basic Land,Basic Land — Swamp,[Swamp],[Basic],,,NPH
21332,227521.0,Swamp,Lars Grant-West,,[B],normal,,Basic Land,Basic Land — Swamp,[Swamp],[Basic],,,NPH
21333,227507.0,Mountain,Tomasz Jedruszek,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,NPH
21334,230064.0,Mountain,Tomasz Jedruszek,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,NPH
21335,230081.0,Forest,Mark Tedin,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,NPH
21336,230071.0,Forest,Mark Tedin,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,NPH
21337,29922.0,Aegis of Honor,Ron Spears,[White],[W],normal,1.0,Rare,Enchantment,,,,,ODY
21338,30555.0,Ancestral Tribute,"Edward P. Beard, Jr.",[White],[W],normal,7.0,Rare,Sorcery,,,,,ODY
21339,29699.0,Angelic Wall,John Avon,[White],[W],normal,2.0,Common,Creature — Wall,[Wall],,0,4,ODY
21340,31839.0,Animal Boneyard,"Edward P. Beard, Jr.",[White],[W],normal,3.0,Uncommon,Enchantment — Aura,[Aura],,,,ODY
21341,29700.0,Auramancer,Rebecca Guay,[White],[W],normal,3.0,Common,Creature — Human Wizard,"[Human, Wizard]",,2,2,ODY
21342,29691.0,Aven Archer,Mark Zug,[White],[W],normal,5.0,Uncommon,Creature — Bird Soldier Archer,"[Bird, Soldier, Archer]",,2,2,ODY
21343,29694.0,Aven Cloudchaser,Justin Sweet,[White],[W],normal,4.0,Common,Creature — Bird Soldier,"[Bird, Soldier]",,2,2,ODY
21344,31767.0,Aven Flock,Greg & Tim Hildebrandt,[White],[W],normal,5.0,Common,Creature — Bird Soldier,"[Bird, Soldier]",,2,3,ODY
21345,29923.0,Aven Shrine,Wayne England,[White],[W],normal,3.0,Rare,Enchantment,,,,,ODY
21346,31819.0,Balancing Act,Scott M. Fischer,[White],[W],normal,4.0,Rare,Sorcery,,,,,ODY
21347,29798.0,Beloved Chaplain,Darrell Riche,[White],[W],normal,2.0,Uncommon,Creature — Human Cleric,"[Human, Cleric]",,1,1,ODY
21348,29688.0,Blessed Orator,Terese Nielsen,[White],[W],normal,4.0,Uncommon,Creature — Human Cleric,"[Human, Cleric]",,1,4,ODY
21349,29914.0,Cantivore,Daren Bader,[White],[W],normal,3.0,Rare,Creature — Lhurgoyf,[Lhurgoyf],,*,*,ODY
21350,30544.0,Cease-Fire,Darrell Riche,[White],[W],normal,3.0,Common,Instant,,,,,ODY
21351,31769.0,Confessor,John Avon,[White],[W],normal,1.0,Common,Creature — Human Cleric,"[Human, Cleric]",,1,1,ODY
21352,31771.0,Dedicated Martyr,Dave Dorman,[White],[W],normal,1.0,Common,Creature — Human Cleric,"[Human, Cleric]",,1,1,ODY
21353,29916.0,Delaying Shield,Luca Zontini,[White],[W],normal,4.0,Rare,Enchantment,,,,,ODY
21354,29909.0,Devoted Caretaker,Clyde Caldwell,[White],[W],normal,1.0,Rare,Creature — Human Cleric,"[Human, Cleric]",,1,2,ODY
21355,29917.0,Divine Sacrament,Ray Lago,[White],[W],normal,3.0,Rare,Enchantment,,,,,ODY
21356,31789.0,Dogged Hunter,rk post,[White],[W],normal,3.0,Rare,Creature — Human Nomad,"[Human, Nomad]",,1,1,ODY
